model,target,r2,mae,mse,rmse,nmae_range,nrmse_range,nmae_std,nrmse_std
ANN,angle_mie,0.9936614529380956,0.07831715800479418,0.0098917223766836,0.09945713838977874,0.017462448031430145,0.022176048706720835,0.06035630134564159,0.0766481466968094
ANN,length_mie,0.9927429746965128,3.215681352616579,19.752325560512375,4.444358846955585,0.016509791448604885,0.022818006400507834,0.06650100400549433,0.09191032726011764
ANN,angle_shadow,0.9849350105118663,0.12137360244528136,0.021485698453808162,0.14658000700575832,0.025412246130586166,0.030689764008056668,0.09971298786732605,0.1204209990120959
ANN,length_shadow,0.9929254297328901,3.319124498803566,20.745318407155878,4.554702889009982,0.01653412097693989,0.02268911835276281,0.06540229669954915,0.08974897742844634
