case_id,time_ms,chamber_pressure_bar,chamber_temperature_K,injection_pressure_bar,density_kg_m3,viscosity_Pa_s,injection_temperature_K,angle_shadow_deg,angle_shadow_smoothed_deg,angle_mie_deg,angle_mie_smoothed_deg,penetration_shadow_mm,penetration_shadow_ld,penetration_mie_mm,penetration_mie_ld
ETH-03,0.9500000000000001,55.03885000000001,290.65479999999997,98.63623906249998,810.7207592356801,0.0018787213123448506,273.0,17.637499999999996,17.493782872172783,12.362499999999997,12.323644836855761,24.9025353125,116.91331132629108,25.61778984375,120.27131382042253
ETH-03,0.9750000000000001,55.0297,290.6557125,97.62071987499999,810.7200700628704,0.0018787122955472343,273.0,17.28125,17.48409537217278,12.234374999999996,12.299259756210601,25.27913871875,118.68140243544602,25.99439325,122.03940492957747
ETH-03,1.0,55.03955,290.58978437499997,97.31868312499999,810.7208119590379,0.0018787220021528948,273.0,17.48124999999999,17.448470372172782,12.218749999999996,12.275333344920279,25.655742125,120.44949354460094,26.32428615625,123.58819791666667
ETH-03,1.0250000000000001,55.038149999999995,290.61715937499997,97.02378243749996,810.7207065122905,0.0018787206225366136,273.0,17.840107526881713,17.42206412217278,12.221874999999997,12.25417911104931,26.006070875000002,122.09422946009391,26.660017875,125.1644031690141
ETH-03,1.05,55.01899999999999,290.6249156249999,97.63736593750001,810.719264137339,0.001878701751263771,273.0,17.240624999999994,17.439273799592137,12.40181451612903,12.236341409436408,26.338883187500002,123.65672857981222,26.995749593750002,126.74060842136151
ETH-03,1.075,55.0182,290.58590625,97.90372781249998,810.7192038808962,0.0018787009629039652,273.0,17.438608870967737,17.446523799592136,12.488541666666663,12.225362242769739,26.68045371875,125.26034609741785,27.302287250000003,128.17975234741786
ETH-03,1.1,55.0221,290.60301562499995,98.39367031249999,810.7194976306266,0.0018787048061552115,273.0,17.13225806451613,17.460979444753427,12.109072580645158,12.205563855672967,27.033701875000002,126.91878814553992,27.626341343750003,129.70113306924884
ETH-03,1.125,55.041899999999984,290.645446875,98.70759374999999,810.7209889586178,0.001878724317935252,273.0,17.086391129032258,17.48644819475343,12.308870967741933,12.188938855672967,27.357755968750002,128.44016886737091,27.88466170967742,130.91390474026957
ETH-03,1.1500000000000001,55.0396,290.67670000000004,98.87881875,810.7208157249887,0.001878722051424864,273.0,17.4375,17.494124606043748,12.318924731182793,12.195652217741932,27.67597125,129.93413732394367,28.225196322580647,132.51265879145845
ETH-03,1.175,55.04030000000002,290.65890625,98.26048593749996,810.7208684483076,0.001878722741232641,273.0,17.102586206896547,17.501750614108268,12.102150537634408,12.190203629032254,28.01170296875,131.5103425762911,28.477834833333333,133.698755086072
ETH-03,1.2000000000000002,55.038049999999984,290.600278125,97.16172181249998,810.7206989803743,0.0018787205239925565,273.0,17.409375000000004,17.529406864108264,12.240423387096772,12.175269153225804,28.29780478125,132.85354357394368,28.867089,135.52623943661973
ETH-03,1.225,55.03275000000001,290.586590625,96.36739125000003,810.7202997878067,0.0018787153011508436,273.0,17.615624999999994,17.535656864108265,12.078124999999996,12.150853830645158,28.61310065625,134.33380589788734,29.19556929032258,137.06840042404968
ETH-03,1.25,55.0306,290.63518124999996,95.55162937500003,810.7201378506262,0.0018787131824471218,273.0,17.446875,17.556125614108264,12.174999999999997,12.134805443548384,28.972187625,136.01966021126762,29.48989566666667,138.4502143974961
ETH-03,1.2750000000000001,55.033449999999995,290.596171875,95.36851312500002,810.7203525114656,0.0018787159909608496,273.0,17.547419354838706,17.565863517334073,12.024495967741935,12.126680443548386,29.299161125,137.5547470657277,29.804413033333336,139.92682175273868
ETH-03,1.3,55.03205,290.64156875,95.55401625000002,810.7202470641088,0.0018787146113405514,273.0,17.619999999999997,17.573782536151278,12.078124999999996,12.115586693548385,29.596940562500002,138.95277259389673,30.214159548387098,141.8505143116765
ETH-03,1.3250000000000002,55.04810000000001,290.738521875,96.0772390625,810.7214559343416,0.001878730427646478,273.0,17.664112903225806,17.601519605116795,11.968749999999998,12.103308467741934,29.9005588125,140.37821038732395,30.554694161290325,143.44926836286538
ETH-03,1.35,55.037349999999996,290.64134062499994,96.34836343750001,810.720646256939,0.0018787198341839834,273.0,18.075000000000003,17.622089161568407,12.15625,12.081381384408601,30.198338250000003,141.77623591549298,30.942786843750003,145.2712997359155
ETH-03,1.375,55.05339999999999,290.641340625,96.79071593749998,810.7218551210849,0.001878735650449721,273.0,17.79727822580645,17.67568638765295,12.159374999999999,12.083271505376343,30.490278875,143.14684917840376,31.184532516129035,146.40625594426777
ETH-03,1.4000000000000001,55.031949999999995,290.644990625,96.85730612499998,810.7202395321518,0.0018787145127962448,273.0,17.771874999999998,17.711054331201332,12.04415322580645,12.072611223118278,30.770541875000003,144.46263791079815,31.51499046875,147.95770173122065
ETH-03,1.425,55.046400000000006,290.704075,97.32343975,810.7213278928847,0.0018787287524048846,273.0,17.9625,17.718950164534668,11.813810483870963,12.059946236559139,31.08875715625,145.9566063673709,31.76605940625,149.13642913732394
ETH-03,1.4500000000000002,55.0487,290.689475,96.88584568749997,810.7215011253917,0.0018787310189078486,273.0,17.762500000000003,17.781598071931775,11.874193548387094,12.053543346774193,31.37485896875,147.29980736502347,32.02880596875,150.36998107394368
ETH-03,1.475,55.05559999999999,290.6999687499999,97.29490075,810.7220208206518,0.0018787378184018813,273.0,17.690625000000004,17.80306480580274,11.913407258064513,12.042147177419352,31.666799593750003,148.67042062793428,32.30031075,151.64465140845073
ETH-03,1.5,55.04954999999999,290.64818437499997,96.77644581249996,810.7215651460087,0.0018787318565279263,273.0,17.676008064516125,17.825096055802742,12.056249999999997,12.038215725806449,31.95290140625,150.01362162558686,32.5630573125,152.87820334507043
ETH-03,1.525,55.049549999999996,290.627196875,97.41381406250001,810.7215651460087,0.0018787318565279263,273.0,17.998487903225808,17.824627305802743,12.0,12.031648185483869,32.25651965625,151.4390594190141,32.87816483870968,154.35758140239287
ETH-03,1.5499999999999998,55.0463,290.609859375,97.73725124999996,810.7213203610265,0.0018787286538612014,273.0,17.79536637931034,17.845693838060807,12.15625,12.037454637096772,32.536782656250004,152.75484815140848,33.09438925,155.37271948356806
